TARGET_FID,RF_Number_,RF_Median_,RF_Nationa,RF_Speed_l
10721,2,0,1,25
10722,2,0,1,25
10723,2,0,1,25
10724,2,0,1,25
10725,2,0,1,25
10726,2,0,1,25
10727,4,0,2,25
10728,2,0,1,25
10729,3,0,1,25
10730,2,0,1,25
10731,2,0,1,25
10732,2,0,1,25
10733,2,0,1,25
10734,2,0,1,25
10735,2,0,1,25
10736,2,0,1,25
10737,2,0,1,25
10738,2,0,1,25
10739,3,5,4,25
10740,2,0,1,25
10741,2,0,1,25
10742,2,0,1,25
10743,2,0,1,25
10744,2,0,1,25
10745,2,0,1,25
10746,2,5,4,25
10747,2,5,4,45
10748,2,0,1,25
10749,2,0,1,25
10750,2,0,1,25
10751,2,0,1,25
10752,2,0,1,25
10756,5,0,3,40
10757,2,0,3,40
10763,3,0,3,40
10764,3,1,3,40
10777,2,0,1,40
10780,2,0,3,40
10781,3,0,3,40
10784,2,5,3,40
10787,2,0,1,40
10788,2,0,3,40
10789,2,0,3,40
10793,2,0,1,25
10794,2,0,1,25
10795,2,0,1,25
10796,2,0,1,25
10797,2,0,1,25
10798,2,0,1,25
10799,2,0,1,25
10800,2,0,1,25
10801,2,0,1,25
10802,2,0,1,25
10803,2,0,1,25
10804,2,0,2,45
10805,2,0,2,45
10806,4,0,2,25
10807,4,0,2,25
10808,2,0,2,25
10809,4,0,2,25
10810,2,0,2,25
10811,2,0,1,25
10812,2,0,1,25
10813,4,0,2,25
10814,4,0,2,25
10815,4,0,2,25
10816,4,0,2,25
10817,4,0,2,25
10818,4,0,2,25
10819,2,0,1,25
10821,2,0,1,25
10822,2,0,1,25
10823,2,0,1,25
10824,2,0,1,25
10826,2,0,1,25
10827,2,0,1,25
10828,2,0,1,25
10829,2,0,1,25
10830,2,0,1,25
10831,2,0,1,25
10832,2,0,1,25
10836,3,0,1,25
10837,3,0,1,25
10838,3,0,1,25
10839,2,0,2,25
10840,2,0,1,25
10841,2,0,1,25
10842,2,0,1,25
10843,2,0,2,25
10844,2,0,1,25
10845,2,0,2,25
10847,2,0,2,25
10848,2,0,1,25
10849,2,0,1,25
10850,2,0,1,25
10851,2,0,1,25
10852,2,0,1,25
10853,2,0,1,25
10854,2,0,1,25
10855,2,5,4,45
10856,3,0,1,25
10857,3,0,1,25
10858,1,0,1,25
10859,2,5,4,45
10860,3,5,4,25
10861,1,5,4,25
10862,3,0,1,25
10863,2,0,1,25
10864,2,0,1,25
10865,2,0,1,25
10866,2,0,1,25
10867,2,0,1,25
10868,2,0,1,25
10869,2,0,1,25
10870,2,0,1,25
10871,2,0,1,25
10872,2,0,1,25
10873,2,0,1,25
10874,2,0,1,25
10875,2,0,1,25
10876,2,0,2,25
10877,2,0,1,25
10878,2,0,1,25
10880,2,0,1,25
10881,2,0,1,25
10882,2,0,1,25
10883,2,0,1,25
10884,2,0,1,25
10885,2,0,1,25
10886,2,0,1,25
10887,2,0,1,25
10888,2,0,1,25
10889,2,0,1,25
10890,2,0,1,25
10891,2,0,1,25
10892,2,0,1,25
10893,2,0,1,25
10894,2,0,1,25
10895,2,0,1,25
10896,2,0,1,25
10897,2,0,1,25
10898,2,0,1,25
10899,2,0,1,25
10900,2,0,1,25
10927,2,0,1,25
10928,2,0,1,25
10929,2,0,1,25
10930,2,0,1,25
10931,2,0,1,25
10932,2,0,1,25
10933,2,0,1,25
10935,2,0,1,25
10936,2,0,1,25
10937,2,0,1,25
10938,2,0,1,25
10939,2,0,1,25
10940,2,0,1,25
10941,2,0,1,25
10942,2,0,1,25
10943,2,0,1,25
10944,2,0,1,25
10945,2,0,1,25
10946,2,0,1,25
10947,2,0,1,25
10948,2,0,1,25
10949,2,0,1,25
10950,2,0,1,25
10951,2,5,4,40
10952,2,5,4,40
10953,2,0,1,25
10954,2,0,1,25
10955,2,0,1,25
10956,2,0,1,25
10957,2,0,1,25
10958,2,0,1,25
10959,2,0,1,25
10960,2,0,1,25
10961,2,0,1,25
10962,2,0,1,25
10963,2,0,1,25
10964,2,0,1,25
10965,2,0,1,25
10966,2,0,1,25
10967,2,5,4,25
10968,2,0,1,25
10969,3,5,4,25
10970,2,5,4,40
10971,2,0,1,25
10972,2,0,1,25
10973,2,0,1,25
10974,2,0,2,40
10975,2,0,2,25
10976,4,0,2,25
10977,4,0,2,25
10978,4,0,2,25
10979,4,0,2,25
10980,3,0,2,25
10981,3,0,2,25
10982,3,0,2,25
10983,3,0,2,25
10984,2,5,4,25
10985,2,0,1,25
10986,2,0,1,25
10987,2,0,1,25
10988,2,0,1,25
10989,2,0,1,25
10990,2,0,1,25
10991,2,0,1,25
10992,2,0,1,25
10993,2,0,1,25
10994,2,0,1,25
10995,2,0,1,25
10996,2,0,1,25
10997,2,0,1,25
10998,2,0,1,25
10999,2,0,1,25
11000,2,0,1,25
11001,2,0,1,25
11002,2,5,4,25
11003,2,0,1,25
11004,2,0,1,25
11005,2,0,1,25
11006,2,0,1,25
11007,2,0,1,25
11008,2,0,1,25
11009,2,0,1,25
11010,2,0,1,25
11011,2,0,1,25
11012,2,0,1,25
11013,2,0,1,25
11014,2,0,1,25
11015,2,0,1,25
11016,2,5,4,25
11017,3,0,1,25
11018,2,0,4,25
11019,2,0,1,25
11020,2,0,1,25
11021,2,0,1,25
11022,2,0,1,25
11023,2,0,1,25
11024,3,0,1,25
11025,3,0,1,25
11026,3,5,4,25
11027,2,5,4,45
11029,3,5,4,45
11030,3,5,4,25
11031,3,5,4,40
11033,3,5,4,45
11034,3,5,1,45
11035,2,5,4,25
11036,3,5,1,45
11037,1,5,4,45
11038,3,0,1,45
11039,2,5,4,45
11040,2,5,4,45
11041,2,5,4,45
11042,2,5,4,45
11043,3,5,4,45
11044,3,5,4,45
11045,2,5,4,45
11046,2,5,4,45
11047,2,5,4,45
11048,3,5,4,45
11049,3,5,4,45
11051,3,5,1,45
11052,3,5,4,45
11053,3,5,4,45
11054,2,5,4,45
11055,2,5,4,45
11056,2,5,4,45
11057,3,0,1,45
11058,3,5,4,45
11059,3,5,4,45
11060,3,5,4,45
11061,3,5,4,45
11062,3,5,4,45
11063,3,0,1,45
11064,3,5,4,45
11065,3,5,4,25
11066,2,5,4,45
11067,2,5,1,45
11068,2,0,2,25
11069,2,0,1,25
11070,2,0,1,25
11071,2,0,1,25
11072,2,0,1,25
11073,2,0,1,25
11074,2,0,1,45
11075,2,0,1,45
11079,2,0,1,45
11080,2,0,1,45
11081,2,0,1,45
11082,2,0,1,45
11085,2,0,1,25
11091,2,0,1,25
11092,2,0,1,25
11093,2,0,1,25
11094,2,0,1,25
11095,2,0,1,25
11096,2,0,1,25
11097,2,0,1,25
11098,2,0,1,25
11099,2,0,2,25
11100,2,0,2,25
11101,2,0,2,25
11102,2,0,1,25
11103,2,0,1,40
11106,2,0,1,40
11107,3,0,1,40
11111,2,0,1,25
11112,2,0,1,25
11114,2,0,1,25
11115,2,0,1,25
11116,2,0,1,25
11117,2,0,1,25
11118,2,0,1,25
11119,2,0,1,25
11120,2,0,3,25
11121,5,0,3,40
11122,4,0,2,25
11123,2,0,1,25
11124,2,0,1,25
11125,2,0,1,25
11126,2,0,1,25
11127,2,0,1,25
11128,2,0,4,40
11129,2,0,1,25
11130,2,0,1,25
11131,2,0,1,25
11132,2,0,1,25
11133,2,0,1,25
11134,2,0,1,40
11135,2,0,1,40
11136,2,0,1,25
11137,2,0,1,25
11138,2,0,1,40
11139,2,0,1,25
11140,2,0,1,25
11141,2,0,1,25
11142,2,0,1,25
11143,2,0,1,25
11144,2,0,1,25
11145,2,0,1,25
11146,2,0,1,25
11147,2,0,1,25
11148,2,0,1,45
11149,2,0,1,45
11150,2,0,1,25
11151,2,0,1,25
11155,2,0,1,40
11156,2,0,1,40
11157,2,0,1,45
11158,2,0,1,45
11160,2,0,1,45
11162,2,0,1,40
11163,2,0,1,45
11164,2,0,1,45
11165,2,0,1,45
11166,2,0,1,40
11167,2,0,1,45
11169,2,0,1,25
11170,2,0,1,25
11171,2,0,1,25
11172,2,0,1,25
11173,2,0,1,25
11174,2,0,1,25
11175,2,0,1,25
11176,2,0,1,25
11177,2,0,1,25
11178,2,0,1,25
11179,2,0,1,25
11180,2,0,1,25
11181,2,0,1,25
11182,2,0,1,25
11183,2,0,1,25
11184,2,0,1,25
11185,2,0,1,25
11186,2,0,1,25
11187,2,0,1,25
11188,2,0,1,25
11189,2,0,1,25
11190,2,0,1,25
11191,2,0,1,25
11192,2,0,1,25
11193,2,0,1,25
11194,2,0,1,25
11195,2,0,1,25
11196,2,0,1,25
11197,2,0,1,25
11198,2,0,1,25
11199,3,0,1,25
11200,2,0,1,25
11201,2,0,1,25
11202,2,0,1,25
11203,2,0,1,45
11204,2,0,1,45
11205,3,0,1,25
11206,2,0,1,25
11207,2,0,1,25
11208,3,0,1,25
11209,3,0,1,25
11210,2,0,1,45
11211,2,0,1,25
11212,2,0,1,25
11213,2,0,1,45
11214,2,0,1,25
11215,2,0,1,25
11216,2,0,1,25
11217,2,0,1,25
11218,2,0,1,45
11219,2,0,1,25
11220,2,0,1,25
11221,4,0,1,25
11222,2,0,1,25
11223,3,0,1,25
11224,3,0,1,25
11225,2,0,1,25
11226,2,0,1,25
11227,2,0,1,25
11228,2,0,1,25
11229,2,0,1,25
11230,2,0,1,25
11231,2,0,1,25
11232,2,0,1,25
11233,2,0,1,25
11234,2,0,1,25
11235,2,0,1,25
11236,2,0,1,25
11237,2,0,1,25
11238,2,0,1,45
11239,2,0,1,45
11240,2,0,1,45
11241,2,0,1,45
11242,2,0,1,40
11244,2,0,1,40
11248,2,0,1,40
11250,2,0,1,45
11251,2,0,1,40
11252,2,0,1,40
11253,2,0,1,40
11254,2,0,1,40
11255,2,0,1,40
11256,2,0,1,40
11257,2,0,1,40
11258,2,0,1,40
11259,2,0,1,40
11260,2,0,1,65
11261,2,0,1,65
11262,2,0,1,40
11263,2,0,1,45
11264,2,0,1,65
11265,2,0,1,65
11266,2,0,1,65
11267,2,0,1,40
11268,2,0,1,40
11269,2,0,1,40
11270,2,0,1,40
11271,2,0,1,40
11272,2,0,1,65
11273,2,0,1,40
11274,2,0,1,40
11275,2,0,1,40
11276,4,0,3,40
11277,2,0,1,40
11278,2,0,1,40
11279,2,0,1,40
11280,2,0,1,25
11281,2,0,1,25
11282,2,0,1,25
11283,2,0,4,40
11284,2,0,1,40
11285,2,0,1,40
11286,2,0,1,40
11287,2,0,1,40
11288,2,0,1,40
11289,2,5,4,40
11290,2,5,4,40
11291,2,0,1,40
11292,2,0,1,40
11293,2,0,1,40
11294,2,0,1,65
11295,2,0,1,45
11296,2,0,1,40
11297,2,0,1,45
11298,2,0,1,40
11299,2,0,1,40
11300,2,0,1,40
11301,2,0,1,40
11302,3,0,1,25
11303,2,0,1,25
11304,2,0,1,25
11305,2,0,1,25
11306,2,0,1,25
11307,2,0,1,45
11308,3,0,1,25
11309,3,0,1,25
11310,3,0,1,25
11311,2,0,1,45
11312,2,0,1,25
11313,2,0,1,25
11314,2,0,1,45
11315,2,0,1,45
11316,2,0,1,25
11317,2,0,1,25
11318,2,0,1,25
11320,2,0,1,25
11321,2,0,1,25
11322,2,0,1,25
11323,2,0,1,45
11324,2,0,1,45
11327,4,0,1,25
11328,2,0,1,25
11329,2,0,1,25
11330,2,0,1,25
11331,2,0,1,25
11332,2,0,1,25
11333,2,0,1,25
11334,2,0,1,25
11335,2,0,1,25
11336,2,0,1,25
11339,2,0,1,25
11340,2,0,1,25
11341,2,0,1,25
11342,2,0,1,25
11343,2,0,1,25
11344,2,0,1,25
11345,2,0,1,25
11346,2,0,1,25
11347,2,0,1,25
11348,2,0,1,25
11349,2,0,1,25
11350,2,0,1,25
11351,2,0,1,25
11352,2,0,1,25
11353,2,0,1,25
11354,2,0,1,25
11355,2,0,1,25
11356,2,0,1,25
11357,2,0,1,45
11358,2,0,1,45
11359,2,0,1,45
11360,2,5,4,40
11361,3,5,4,40
11362,2,5,4,40
11363,2,5,4,40
11364,2,5,4,40
11365,3,5,4,45
11366,2,0,4,40
11367,2,5,4,40
11368,2,5,4,40
11369,2,5,4,40
11370,2,5,4,40
11371,3,5,4,40
11372,2,5,4,40
11373,2,5,4,40
11374,3,5,4,40
11375,2,5,4,40
11376,2,5,1,40
11377,2,5,4,40
11378,2,5,4,40
11379,2,5,4,40
11380,2,5,4,40
11381,2,5,4,40
11382,2,0,4,40
11383,2,0,1,45
11384,2,0,1,25
11385,3,0,1,25
11386,3,0,1,25
11389,2,0,1,25
11390,2,5,4,45
11391,4,0,1,25
11392,3,5,4,45
11393,4,0,1,25
11394,4,0,1,25
11395,4,0,1,25
11396,3,0,1,25
11399,2,0,1,25
11400,2,0,1,25
11401,2,0,2,25
11403,2,0,1,25
11404,2,0,1,25
11405,2,0,1,25
11406,2,0,1,25
11407,2,0,1,25
11408,2,0,1,25
11409,2,0,1,25
11410,2,0,1,25
11411,2,0,2,50
11412,2,0,2,50
11414,2,0,2,50
11415,2,0,2,50
11417,2,0,1,25
11418,2,0,1,25
11419,2,0,1,25
11420,2,0,1,25
11421,2,0,1,25
11422,2,0,1,25
11423,2,0,1,25
11424,2,0,1,25
11426,2,0,1,25
11427,2,0,1,25
11430,2,0,1,25
11431,2,5,3,40
11434,2,5,3,40
11435,2,5,3,40
11436,2,5,3,40
11437,2,5,3,40
11438,2,5,3,40
11439,2,5,3,40
11440,2,5,3,40
11441,2,5,3,40
11442,2,5,3,40
11443,2,5,3,40
11444,2,5,3,40
11445,2,5,3,25
11446,2,5,3,40
11447,2,5,3,40
11448,2,5,3,40
11449,2,5,3,40
11450,2,5,3,40
11451,2,5,2,25
11454,2,5,2,25
11455,2,0,2,25
11456,2,0,2,25
11457,2,5,1,25
11458,2,0,2,25
11459,2,0,2,25
11460,2,5,1,25
11461,2,5,2,25
11462,2,5,2,25
11463,2,5,2,25
11464,2,5,2,25
11465,2,0,1,25
11466,3,0,1,25
11467,3,0,4,25
11468,3,0,1,25
11469,2,0,1,25
11470,2,0,1,25
11471,2,0,1,25
11472,2,0,1,25
11473,2,0,1,25
11474,2,0,1,25
11475,2,0,1,25
11476,2,5,3,40
11477,1,5,3,25
11478,1,0,1,25
11479,2,0,1,40
11529,4,0,1,25
11530,2,5,3,40
11531,2,5,3,40
11532,2,5,3,40
11533,2,5,3,40
11534,2,5,3,40
11535,2,5,3,40
11536,2,5,3,40
11537,2,5,3,40
11538,2,5,3,40
11539,2,5,3,40
11540,2,5,3,40
11541,2,5,3,40
11542,2,5,3,40
11543,2,5,3,40
11544,2,5,3,40
11545,2,0,1,25
11546,2,0,1,25
11547,2,0,1,25
11548,2,0,1,50
11549,2,0,2,50
11550,4,0,1,25
11551,2,0,1,25
11552,2,0,1,25
11553,2,0,1,25
11554,2,0,1,25
11555,1,0,1,25
11556,2,0,1,25
11557,2,0,1,25
11558,2,5,3,40
11559,2,5,3,25
11560,2,0,1,25
11561,2,0,1,25
11562,2,0,1,25
11563,2,0,1,25
11564,2,0,1,25
11565,2,0,1,25
11566,2,0,1,25
11567,2,0,1,25
11568,2,5,3,25
11569,2,5,3,40
11570,2,0,1,40
11571,2,0,1,25
11572,2,0,1,25
11573,2,0,1,25
11574,2,0,1,40
11575,2,0,1,40
11576,2,0,1,40
11577,2,0,1,40
11578,2,0,1,25
11579,2,0,1,40
11580,2,0,1,40
11581,2,0,1,40
11582,2,0,1,40
11583,2,0,1,40
11584,2,0,1,40
11585,2,0,1,40
11586,2,0,1,40
11587,2,0,1,25
11588,2,0,1,25
11590,2,0,1,25
11591,2,5,3,40
11592,2,0,1,25
11593,2,0,1,25
11594,2,0,1,25
11595,2,0,1,25
11596,1,0,1,25
11597,2,0,1,40
11598,2,0,1,40
11599,2,0,1,40
11600,2,0,1,40
11601,2,0,1,25
11602,2,0,1,25
11603,2,0,1,40
11604,2,0,1,40
11605,2,0,1,40
11606,2,0,1,40
11607,2,0,1,40
11608,2,0,1,40
11609,1,0,1,25
11610,1,0,1,25
11611,1,0,1,25
11612,1,0,1,25
11613,2,0,1,25
11615,2,0,1,25
11616,2,0,1,40
11617,2,0,1,40
11618,2,0,1,40
11619,3,0,1,25
11620,2,0,1,40
11621,2,0,1,40
11622,2,0,1,40
11623,2,0,1,40
11624,2,0,1,40
11625,2,0,1,40
11626,2,0,1,25
11627,2,0,1,25
11628,2,0,1,25
11629,2,0,1,25
11630,2,0,1,25
11631,2,5,3,40
11632,2,0,1,40
11633,2,0,1,40
11634,2,0,1,40
11635,2,0,1,40
11636,2,0,1,25
11637,2,0,1,40
11638,2,0,1,40
11639,2,0,1,40
11640,2,5,3,40
11641,2,0,1,40
11642,2,0,1,40
11643,2,0,1,40
11644,2,0,1,40
11645,2,0,1,40
11646,2,0,1,40
11648,2,0,1,40
11649,2,0,1,40
11650,2,5,3,40
11651,2,0,1,25
11652,2,0,1,25
11653,2,0,1,40
11654,2,0,1,25
11655,2,0,1,40
11656,2,0,1,40
11657,2,0,1,40
11658,2,0,1,40
11659,2,0,1,25
11660,2,0,1,40
11661,2,0,1,40
11662,2,0,1,40
11663,2,0,1,40
11664,2,0,1,40
11665,2,0,1,40
11666,2,0,1,40
11667,2,0,1,40
11668,2,0,1,40
11669,1,5,3,40
11670,2,0,1,25
11671,2,0,1,40
11672,2,0,1,40
11673,2,0,1,40
11674,2,0,1,25
11675,2,0,1,40
11676,2,0,1,40
11677,2,0,1,25
11678,2,0,1,25
11679,2,0,1,40
11680,2,0,1,40
11681,2,0,1,40
11682,2,0,1,40
11683,2,0,1,40
11684,2,5,3,40
11685,2,0,1,40
11686,2,0,1,40
11687,2,0,1,40
11688,2,0,1,40
11689,2,0,1,40
11690,2,0,1,25
11691,2,0,1,25
11692,2,0,1,40
11693,2,0,1,40
11694,2,0,1,25
11695,2,0,1,25
11696,2,0,1,40
11697,2,0,1,40
11698,2,0,1,25
11699,2,0,1,25
11700,1,5,3,40
11701,2,0,1,40
11702,2,0,1,40
11703,2,0,1,40
11704,2,0,1,40
11705,2,5,3,40
11706,2,0,1,40
11707,2,0,1,40
11708,2,0,1,40
11709,2,0,1,40
11710,2,0,1,40
11711,2,0,1,40
11712,2,0,1,40
11713,2,0,1,40
11714,2,0,1,40
11715,2,0,1,40
11716,2,0,1,40
11717,2,0,1,40
11718,2,0,1,40
11719,2,0,1,40
11720,2,0,1,40
11721,2,0,1,40
11722,2,0,1,40
11723,2,0,1,40
11724,2,0,1,40
11725,2,0,1,25
11726,2,0,1,40
11727,2,0,1,40
11728,2,0,1,40
11729,2,0,1,40
11730,2,0,1,40
11731,2,0,1,40
11732,2,0,1,40
11733,2,0,1,40
11734,2,0,1,40
11735,2,0,1,40
11736,2,0,1,40
11737,2,0,1,40
11738,2,0,1,40
11739,2,0,1,40
11740,2,0,1,40
11741,2,0,1,40
11742,2,0,1,25
11743,2,0,1,25
11744,2,0,1,25
11745,2,0,1,25
11746,2,5,3,25
11747,2,0,1,25
11748,2,0,1,25
11749,2,0,1,25
11750,2,0,1,25
11751,2,0,1,40
11752,2,0,1,25
11753,2,0,1,25
11754,2,0,1,25
11755,2,0,1,25
11756,2,0,1,25
11757,2,0,1,25
11759,2,0,1,45
11760,2,0,1,25
11761,2,0,1,25
11762,2,0,1,25
11763,2,0,1,25
11764,2,0,1,25
11765,2,0,1,25
11766,2,0,1,25
11767,2,0,1,25
11768,2,0,4,45
11769,2,0,1,45
11770,2,0,1,25
11771,2,0,1,25
11772,2,0,1,25
11773,3,0,1,25
11774,2,0,1,25
11775,2,0,1,25
11776,2,0,1,25
11777,2,0,1,25
11778,2,0,1,25
11779,2,0,1,25
11780,2,0,1,25
11781,2,0,1,25
11782,2,0,1,25
11783,2,0,1,25
11785,2,0,1,45
11786,2,5,4,25
11787,2,0,2,50
11788,2,0,2,50
11789,2,0,2,50
11790,2,0,2,50
11791,3,5,4,45
11792,2,0,1,25
11793,2,0,1,25
11794,2,0,1,25
11795,2,0,1,25
11796,2,0,1,25
11797,2,0,1,25
11798,2,0,1,25
11799,2,0,1,25
11800,2,0,1,25
11801,2,0,1,25
11802,2,0,1,25
11803,2,0,1,25
11804,2,0,1,25
11805,2,0,1,25
11806,2,0,1,25
11807,2,0,1,45
11808,2,0,1,40
11809,2,0,1,40
11810,2,0,1,40
11811,2,0,1,40
11812,2,0,1,40
11813,3,5,3,40
11814,2,0,1,40
11815,2,0,1,25
11816,3,0,1,25
11817,2,0,1,25
11818,2,0,1,25
11819,3,0,1,25
11820,2,0,1,25
11821,2,0,1,25
11822,2,0,1,40
11823,2,0,1,40
11824,2,0,1,40
11825,2,0,1,40
11828,2,0,1,40
11829,2,0,1,40
11830,2,0,1,40
11831,2,0,1,40
11832,2,0,1,40
11833,2,0,1,40
11834,2,0,1,40
11835,2,0,1,40
11836,2,0,1,40
11837,2,0,1,25
11838,2,0,1,25
11839,2,0,1,40
11840,2,0,1,40
11841,2,0,1,40
11842,2,0,1,25
11843,2,0,1,25
11844,2,0,1,25
11845,2,0,1,40
11846,2,0,1,40
11847,2,0,1,40
11848,2,0,1,40
11849,2,0,1,40
11850,2,0,1,40
11851,2,0,1,40
11852,2,0,1,40
11853,2,0,1,40
11854,2,0,1,40
11855,2,0,1,40
11856,2,0,1,40
11857,2,0,1,40
11858,2,0,1,40
11859,2,0,1,40
11860,2,0,1,40
11861,2,0,1,40
11862,2,0,1,40
11863,2,0,1,40
11864,2,0,1,40
11865,2,0,1,40
11866,2,0,1,40
11867,2,0,1,40
11868,2,0,1,40
11869,2,0,1,40
11870,2,0,1,40
11871,2,0,1,40
11872,2,0,1,40
11873,2,0,1,40
11874,2,0,1,40
11875,2,0,1,40
11876,2,0,1,40
11877,2,0,1,40
11878,2,0,1,40
11879,2,0,1,40
11880,2,0,1,40
11881,2,0,1,40
11882,2,0,1,40
11883,2,0,1,40
11884,2,0,1,40
11885,2,0,1,40
11886,2,0,1,40
11887,2,0,1,40
11888,2,0,1,40
11889,5,0,1,25
11890,2,0,1,40
11891,2,0,1,40
11892,2,0,1,40
11893,2,0,1,40
11894,2,0,1,40
11895,2,0,1,40
11896,2,0,1,40
11897,2,0,1,40
11898,5,0,1,25
11899,2,0,1,25
11900,2,0,1,25
11901,2,0,1,25
11902,2,0,1,25
11903,2,0,1,40
11904,2,0,1,25
11905,2,0,1,25
11906,2,0,1,40
11907,2,0,1,40
11908,2,0,1,40
11910,2,0,1,25
11911,3,0,1,25
11912,2,0,1,25
11913,2,0,1,25
11914,2,0,1,25
11915,3,0,1,25
11916,3,0,1,25
11917,2,0,1,25
11918,3,0,1,25
11919,2,0,4,25
11920,2,0,4,25
11922,2,0,1,25
11923,2,0,1,25
11924,2,0,1,25
11925,3,0,1,25
11926,3,0,1,25
11928,3,0,1,25
11929,2,0,1,25
11930,2,0,1,25
11931,2,0,1,25
11932,2,0,1,25
11933,2,0,1,25
11934,4,0,1,25
11935,2,0,1,25
11936,2,0,1,25
11937,2,0,1,25
11938,3,0,1,25
11939,2,0,1,25
11940,2,0,1,25
11941,2,0,1,25
11942,2,0,1,25
11943,2,0,1,25
11944,2,0,1,25
11945,4,0,1,25
11946,3,0,1,25
11947,2,0,1,25
11948,3,0,1,25
11949,3,0,1,25
11950,3,0,1,25
11951,2,0,1,25
11952,2,0,1,25
11953,3,0,1,25
11954,3,0,1,25
11955,2,0,1,25
11956,3,0,1,25
11957,2,0,1,25
11958,2,0,1,25
11959,2,0,1,25
11960,3,0,1,25
11961,2,0,2,50
11962,2,5,1,25
11963,2,5,1,25
11964,2,5,2,25
11965,2,0,1,25
11966,2,5,1,25
11967,2,0,1,25
11968,2,0,1,25
11970,2,0,1,25
11971,2,0,1,25
11972,2,0,1,25
11973,2,0,1,25
11978,3,0,1,25
11979,3,5,4,25
11980,3,0,1,25
11981,3,0,1,25
11982,3,0,1,25
11983,3,0,1,25
11984,2,0,2,25
11985,2,0,1,25
11986,2,0,1,25
11987,2,0,1,25
11988,2,0,1,25
11989,2,5,3,25
11990,2,0,1,25
11991,2,5,3,40
11992,2,5,2,25
11993,2,0,2,25
11994,3,0,2,25
11998,3,0,2,25
11999,3,0,2,25
12000,3,0,2,25
12001,2,5,3,45
12004,5,0,2,25
12006,5,0,2,25
12009,3,0,2,25
12010,3,0,2,25
12017,4,0,1,25
12018,2,0,2,25
12019,3,5,4,25
12020,2,5,4,25
12021,3,5,4,45
12022,3,5,4,45
12023,2,5,4,25
12025,2,0,1,25
12026,2,0,1,25
12027,2,0,1,25
12029,2,0,1,25
12030,2,0,1,25
12031,2,0,1,25
12032,2,0,1,25
12033,2,0,1,25
12034,4,5,3,25
12062,2,0,1,25
12063,2,0,1,25
12064,2,0,1,25
12065,3,0,1,25
12066,2,0,1,25
12067,2,5,4,45
12068,3,5,4,25
12069,3,0,1,25
12070,3,0,1,25
12071,2,0,1,25
12072,3,5,3,25
12073,2,5,3,45
12074,2,5,3,25
12075,2,5,3,45
12076,2,5,3,45
12077,2,5,3,45
12078,2,5,3,45
12079,2,5,3,45
12080,2,5,3,45
12082,2,5,3,45
12083,2,5,3,45
12084,2,5,3,45
12085,2,5,3,45
12086,3,5,3,45
12087,3,5,3,45
12089,2,5,3,45
12091,2,0,1,25
12092,2,0,1,25
12093,2,0,4,25
12094,2,0,4,45
12095,2,0,4,45
12096,3,0,1,25
12097,3,0,1,25
12098,3,0,1,25
12099,3,0,1,25
12100,3,0,1,25
12101,3,0,1,25
12102,3,5,4,25
12103,3,0,1,25
12104,3,0,1,25
12105,3,0,1,25
12106,3,5,3,25
12107,2,5,3,45
12108,4,5,3,45
12109,1,5,3,45
12110,3,0,2,25
12113,2,0,1,25
12114,2,0,1,25
12115,2,0,1,25
12116,2,0,1,25
12117,2,0,1,25
12118,2,0,1,25
12119,2,0,1,25
12120,2,0,1,25
12121,2,0,1,25
12122,2,0,1,25
12123,2,0,1,25
12124,2,0,1,25
12125,2,0,1,25
12126,2,0,1,25
12127,2,0,1,25
12128,2,0,1,25
12129,2,0,1,45
12130,2,0,1,45
12131,2,0,1,45
12132,2,0,1,45
12133,3,0,2,25
12134,2,0,1,25
12135,3,0,1,25
12136,2,0,1,25
12137,2,0,1,25
12138,2,0,1,25
12139,2,0,1,25
12140,2,0,1,25
12141,2,0,1,25
12142,2,0,1,25
12143,2,0,1,25
12144,2,0,1,25
12145,2,0,1,25
12146,2,0,1,25
12147,2,0,1,25
12148,2,0,1,25
12149,2,0,1,25
12150,2,0,1,25
12151,2,0,1,25
12152,2,0,1,25
12153,2,0,1,25
12154,3,0,2,25
12155,2,0,1,25
12156,2,0,1,25
12157,2,0,1,25
12158,2,0,1,25
12159,2,0,1,25
12160,2,0,1,25
12161,2,0,1,25
12162,2,0,1,25
12163,2,0,1,25
12164,2,0,1,25
12165,2,0,1,25
12166,2,0,1,25
12167,2,0,1,25
12168,2,0,1,25
12169,2,0,1,25
12170,2,0,1,25
12171,2,0,1,25
12172,2,0,1,25
12173,3,0,1,25
12174,2,0,1,25
12175,2,0,1,25
12176,2,0,1,25
12177,2,0,1,25
12178,2,0,1,25
12179,3,0,1,25
12180,2,0,1,25
12181,3,0,1,25
12183,2,0,1,25
12184,2,0,1,45
12185,2,0,1,45
12186,2,0,1,45
12187,2,0,1,25
12188,2,0,1,25
12189,2,0,1,25
12190,2,0,1,25
12191,3,0,1,25
12192,2,0,1,25
12193,2,0,1,25
12194,2,0,1,25
12195,2,0,1,25
12196,2,0,1,25
12197,2,0,1,25
12198,2,0,1,25
12199,2,0,1,25
12200,2,0,1,25
12201,2,0,1,25
12202,2,0,1,45
12203,2,0,1,25
12204,2,0,1,25
12205,2,0,1,25
12206,2,0,1,25
12207,2,0,1,25
12208,2,0,1,25
12209,2,0,1,25
12210,2,0,1,25
12211,2,0,1,25
12213,2,0,1,25
12214,2,0,1,25
12215,2,0,1,25
